m.01vrlqd	Betty Comden	m.0cr3d	Brooklyn	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.01l837	Asha Bhosle	m.02npmd	Sangli	people.person.place_of_birth
m.0bv4l6	Margaret Tyzack	m.02ly_	Essex	people.person.place_of_birth
m.0274kr6	Armando Manzanero	m.0hyqj	Mérida	people.person.place_of_birth
m.011lhy	Edgar Bergen	m.01_d4	Chicago	people.person.place_of_birth
m.05_6qn	Marc Jordan	m.0cr3d	Brooklyn	people.person.place_of_birth
m.034_bc	Shemar Moore	m.0dc95	Oakland	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.01c8v0	Mark Knopfler	m.0hyxv	Glasgow	people.person.places_lived..people.place_lived.location,people.person.place_of_birth,music.artist.origin
m.041c4	John Cleese	m.01wt50	Weston-super-Mare	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.02zyql	Katie Finneran	m.01_d4	Chicago	people.person.place_of_birth
m.0gs1_	Robert Redford	m.06_kh	Santa Monica	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.0bqsy	Nelly Furtado	m.07ypt	Victoria	people.person.place_of_birth,people.person.places_lived..people.place_lived.location,music.artist.origin
m.0krgf	Manu Chao	m.05qtj	Paris	music.artist.origin,people.person.place_of_birth
m.0170s4	Woody Harrelson	m.013n2h	Midland	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.01vkwh	Anita Mui	m.03h64	Hong Kong	people.deceased_person.place_of_death,people.person.place_of_birth
m.02j8nx	Mark Gatiss	m.01z3g7	Sedgefield	people.person.place_of_birth
m.01j5ts	Anjelica Huston	m.06_kh	Santa Monica	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.08yf77	Michael Callan	m.0dclg	Philadelphia	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.025jj7	Nelson Riddle	m.010czf	Oradell	people.person.place_of_birth
m.03bpn6	Edmond O'Brien	m.02_286	New York City	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.02wrrm	George Kennedy	m.02_286	New York City	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.0fsm8c	Paul Dano	m.02_286	New York City	people.person.place_of_birth
m.0p__8	Mike Myers	m.01t3h6	Scarborough	people.person.place_of_birth
m.074vyf	Don Stroud	m.02hrh0_	Honolulu	people.person.place_of_birth
m.0jv5mv	Nat Faxon	m.059f4	New Hampshire	people.person.place_of_birth
m.0g9x_gr	Song Joong-ki	m.01pw4k	Daejeon	people.person.place_of_birth
m.05h0v3	Barbara Mandrell	m.03l2n	Houston	people.person.place_of_birth,music.artist.origin
m.02hshs9	Daryl Roth	m.05fjf	New Jersey	people.person.place_of_birth
m.05myd2	Michael Rapaport	m.02_286	New York City	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.03bh5	Gary Snyder	m.0d6lp	San Francisco	people.person.place_of_birth
m.054v2v	Shane West	m.0fvvz	Baton Rouge	people.person.place_of_birth
m.09tpr	Mai Zetterling	m.03zx_5	Västerås	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.023p29	Rick Rubin	m.0y2ql	Long Beach	people.person.place_of_birth
m.018zvb	Tom Wolfe	m.0dzt9	Richmond	people.person.place_of_birth
m.0gc0nbc	Mike Leonardo	m.0y1rf	Rochester	people.person.place_of_birth
m.029pnn	Tom Arnold	m.0t3y_	Ottumwa	people.person.place_of_birth
m.04mqcw	Lee Child	m.0c5_3	Coventry	people.person.place_of_birth
m.02fws0	Budd Schulberg	m.02_286	New York City	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.03d2k	George Benson	m.068p2	Pittsburgh	people.person.place_of_birth
m.0261g5l	Silvio Horta	m.0f2v0	Miami	people.person.place_of_birth
m.0bbf1f	Katie Holmes	m.07l5z	Toledo	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.031y07	Anthony Quayle	m.0449pb	Ainsdale	people.person.place_of_birth
m.07vtjp	Henry Jones	m.0dclg	Philadelphia	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.032w5b	Holly Cole	m.02qjb7z	Halifax	people.person.place_of_birth,music.artist.origin
m.01lf820	Johnny Otis	m.0gjcy	Vallejo	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.04fs3q	Povel Ramel	m.04mhlw	Östermalm	people.person.place_of_birth
m.0g54_7	Hugo Speer	m.01ngxm	Harrogate	people.person.place_of_birth
m.022_lg	William Friedkin	m.01_d4	Chicago	people.person.place_of_birth
m.0414vb	Eddy Arnold	m.0_t71	Henderson	people.person.place_of_birth,music.artist.origin
m.018qkz	Fay Bainter	m.030qb3t	Los Angeles	people.person.place_of_birth,people.deceased_person.place_of_death
m.07b2lv	Olivia Williams	m.0nqp3	Camden Town	people.person.place_of_birth
m.030ldc	Vanessa Paradis	m.02dt3l	Saint-Maur-des-Fossés	people.person.place_of_birth,music.artist.origin
m.09_91t	Keith Michell	m.0mgp	Adelaide	people.person.place_of_birth
m.01l4zqz	Joshua Redman	m.01jr6	Berkeley	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.04dhn9	Jang Dong-gun	m.04b36x	Yongsan District	people.person.place_of_birth
m.01rw116	Scatman Crothers	m.0plyy	Terre Haute	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.01ghrl	Lata Mangeshkar	m.01_yvy	Indore	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.0f4dx2	Garret Dillahunt	m.0qxxj	Castro Valley	people.person.place_of_birth
m.05q40wr	Ulrich Noethen	m.02h6_6p	Munich	people.person.place_of_birth
m.07ymr5	Andy Samberg	m.01jr6	Berkeley	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.02gt8_	Kōji Yakusho	m.01wqpw	Isahaya	people.person.place_of_birth
m.013tcv	Baz Luhrmann	m.06y57	Sydney	people.person.place_of_birth
m.01hmk9	Richard Pryor	m.0sf9_	Peoria	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.014gf8	Laurence Fishburne	m.01ktz1	Augusta	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.01dw4q	Teri Hatcher	m.0f04c	Palo Alto	people.person.place_of_birth
m.019n7x	Carson Daly	m.06_kh	Santa Monica	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.05d1m_b	Cameron Marshall	m.03l2n	Houston	people.person.place_of_birth
m.02g0rb	Melanie Griffith	m.02_286	New York City	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.010hn	Amy Grant	m.01ktz1	Augusta	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.021yw7	Seth MacFarlane	m.0lhft	Kent	people.person.place_of_birth
m.0506z9	Corey Yuen	m.03h64	Hong Kong	people.person.nationality,people.person.place_of_birth
m.098sx	Philip Pullman	m.0q34g	Norwich	people.person.place_of_birth
m.045zr	Joni Mitchell	m.04pnqv	Fort Macleod	people.person.place_of_birth,music.artist.origin
m.01vtg4q	Bo Diddley	m.0wrbr	McComb	music.artist.origin,people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.027gp3q	Gordon Hunt	m.0281s1	Sherman Oaks	people.person.place_of_birth
m.06v5yd	Victoria Clark	m.0f2rq	Dallas	people.person.place_of_birth
m.01dk_	Barry Bonds	m.0r3wm	Riverside	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.0126rp	Eddie Izzard	m.07nzq9	Colony of Aden	people.person.place_of_birth
m.03qcyy	Will Geer	m.0sklm	Frankfort	people.person.place_of_birth
m.03hy3g	Jim Sheridan	m.02hvnq	Wicklow	people.person.place_of_birth
m.0f6_dy	Titus Welliver	m.0f2nf	New Haven	people.person.place_of_birth
m.0cqt90	Donald Trump	m.0ccvx	Queens	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.03x8kv	David Oyelowo	m.05l5n	Oxford	people.person.place_of_birth
m.02y_ms	Billy Higgins	m.030qb3t	Los Angeles	people.person.place_of_birth
m.02lg9w	Aida Turturro	m.0cr3d	Brooklyn	people.person.place_of_birth
m.01tfck	Benjamin Bratt	m.0d6lp	San Francisco	people.person.spouse_s..people.marriage.location_of_ceremony,people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.0mm1q	Guy Ritchie	m.03ms1	Hatfield, Hertfordshire	people.person.place_of_birth
m.0pz04	Dana Carvey	m.0x335	Missoula	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.0c_996	David Lewis	m.0dclg	Philadelphia	people.person.place_of_birth
m.0f76mk	Brian Friedman	m.0xph_	Highland Park	people.person.place_of_birth
m.0h8mkps	Matthew Taylor	m.0281rb	Tarzana	people.person.place_of_birth
m.09dtknb	Jake Garber	m.0b2lw	Saint Paul	people.person.place_of_birth
m.03bpcj	Edmund Gwenn	m.0ncq_	Wandsworth	people.person.place_of_birth
m.01pchs	Evelyn Glennie	m.0k9g	Aberdeenshire	people.person.place_of_birth
m.03nk14	Anita Ekberg	m.04t0n	Malmö	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.013z2s	Chuck Mangione	m.0y1rf	Rochester	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.024y6w	Jayne Mansfield	m.0kdqw	Bryn Mawr	people.person.place_of_birth
m.06k483	Peter Matthiessen	m.02_286	New York City	people.person.place_of_birth
m.0hhw26l	Earl Pomerantz	m.0h7h6	Toronto	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.06p03s	Imogen Heap	m.0ndcf	London Borough of Havering	people.person.place_of_birth
m.028mc6	Tony Randall	m.013kcv	Tulsa	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.02rljrp	Sandy Johnson	m.0hyxv	Glasgow	people.person.place_of_birth
m.0fs9jn	Stephen McHattie	m.0370b8	Antigonish	people.person.place_of_birth
m.03m3nzf	Irrfan Khan	m.016722	Jaipur	people.person.place_of_birth
m.014_1g	Penelope Keith	m.03qsjd	Sutton	people.person.place_of_birth
m.04wqr	Marilyn Monroe	m.030qb3t	Los Angeles	people.person.place_of_birth,people.person.places_lived..people.place_lived.location,people.person.spouse_s..people.marriage.location_of_ceremony
m.05ps2b	Frank Conroy	m.02_286	New York City	people.person.place_of_birth
m.01tlj3_	Christian Zacharias	m.01ttjx	Jamshedpur	people.person.place_of_birth
m.0f7sj	Bob Keeshan	m.0y2qz	Lynbrook	people.person.place_of_birth
m.09zmys	Laura Dern	m.030qb3t	Los Angeles	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.049t4g	Ian Bannen	m.0gk0l	Airdrie	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.05_pkf	Randy Edelman	m.0xrzh	Paterson	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.012x4t	Stevie Wonder	m.0vp5f	Saginaw	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.05f_gc	BD Wong	m.0d6lp	San Francisco	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.02yj7w	Peter Krause	m.0vzff	Alexandria	people.person.place_of_birth
m.01tspk7	Robert Lindsay	m.0224s4	Ilkeston	people.person.place_of_birth
m.01l87db	Bob Geldof	m.01jr0f	Dún Laoghaire	people.person.place_of_birth
m.01dw9z	Bette Midler	m.02hrh0_	Honolulu	music.artist.origin,people.person.place_of_birth
m.013sg6	Vincent Price	m.06wxw	St. Louis	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.02r_cc	Aaron Neville	m.0f2tj	New Orleans	music.artist.origin,people.person.place_of_birth
m.0b6vk7	Michael Cudlitz	m.04n3l	Long Island	people.person.place_of_birth
m.01cj12	Ward Kimball	m.0fpzwf	Minneapolis	people.person.place_of_birth
m.05683p	James Denton	m.05jbn	Nashville	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.07d370	Mo Willems	m.0f2tj	New Orleans	people.person.place_of_birth
m.097z7l2	Deb Adair	m.0rdk3	Manchester	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.01z0k	Chris Marker	m.01j2_7	Neuilly-sur-Seine	people.person.place_of_birth
m.01_f_5	Sofia Coppola	m.02_286	New York City	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.056g8w	Kieran Culkin	m.02_286	New York City	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.030155	Anita Baker	m.07l5z	Toledo	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.01jc54	Jacques Tati	m.0c3q9f	Le Pecq	people.person.place_of_birth
m.09g_5r_	Christopher Stanley	m.0c1d0	Providence	people.person.place_of_birth
m.04rvy8	Ronald Neame	m.04jpl	London	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.01f6nq	Ben Vereen	m.0ykt5	Laurinburg	people.person.place_of_birth
m.05hj0n	Kathleen Quinlan	m.0mzww	Pasadena	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.01jfnvd	Glenn Frey	m.02dtg	Detroit	people.person.place_of_birth
m.05mcjs	Julian Fellowes	m.01w2v	Cairo	people.person.place_of_birth
m.0f830f	Robert Clohessy	m.01531	The Bronx	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.01jxc1h	Poncho Sanchez	m.010bnr	Laredo	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.041sn_	Craig McCracken	m.0_fv1	Charleroi	people.person.place_of_birth
m.0343_2	John Badham	m.0fg6k	Luton	people.person.place_of_birth
m.048q6x	Robert Morse	m.0qkcb	Newton	people.person.place_of_birth
m.0b3x4c5	Dylan Sprouse	m.0pbjg	Arezzo	people.person.place_of_birth
m.02_128	Kenny G	m.0d9jr	Seattle	people.person.places_lived..people.place_lived.location,people.person.place_of_birth,music.artist.origin
m.05qw5	Patti Smith	m.01_d4	Chicago	people.person.place_of_birth
m.03yhq_b	Peter Baldwin	m.0s5t_	Winnetka	people.person.place_of_birth
m.06dn58	Bobby Cannavale	m.0xn99	Union City	people.person.place_of_birth
m.01h4rj	Robert Stack	m.030qb3t	Los Angeles	people.person.place_of_birth
m.0clvpg	Lesley Manville	m.0d6yv	Brighton	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.0b_dy	Albert Finney	m.018x0q	Salford, Greater Manchester	people.person.place_of_birth
m.01k6f_4	Bob Mintzer	m.0yc84	New Rochelle	people.person.place_of_birth
m.019_1h	Omar Sharif	m.013g3	Alexandria	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.01vwr9	Daniel Auteuil	m.0rtv	Algiers	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.01w0qy2	Anne Archer	m.030qb3t	Los Angeles	people.person.place_of_birth
m.02hgndl	Christopher Dean	m.09tlh	Nottingham	people.person.place_of_birth
m.01nkxvx	Julieta Venegas	m.0kpys	Los Angeles County	people.person.place_of_birth
m.01n65kt	Björn Skifs	m.02p3hp3	Vansbro	people.person.place_of_birth,music.artist.origin
m.01vyhhg	Seiji Ozawa	m.018lwt	Shenyang	people.person.place_of_birth
m.0dl567	Taylor Swift	m.0zlgm	Reading	people.person.place_of_birth
m.02_01w	Glenn Ford	m.0gry0v	Sainte-Christine-d'Auvergne, Quebec	people.person.place_of_birth
m.0bv00b	David Storey	m.013t2y	Wakefield	people.person.place_of_birth
m.01tl_17	Johnny Gimble	m.0108xl	Tyler	people.person.place_of_birth
m.01fkv0	Terence Stamp	m.0nc7s	Stepney	people.person.place_of_birth
m.05xqly	Jeanne Cooper	m.0q_h6	Taft	people.person.place_of_birth
m.04c1xv	Stella Stevens	m.0ws59	Yazoo City	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.06pk8	Spike Jonze	m.0bxbb	Rockville	people.person.place_of_birth
m.0277mc	Mikhail Baryshnikov	m.06cn5	Riga	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.045vn_	Moritz Bleibtreu	m.02h6_6p	Munich	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.0k28sh	Brent Sexton	m.06wxw	St. Louis	people.person.place_of_birth
m.01x2tm8	Kamal Haasan	m.08wrsf	Paramakudi	people.person.place_of_birth
m.06xz0d	Peggy Lipton	m.02_286	New York City	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.0gc0d	Terry Bradshaw	m.013d7t	Shreveport	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.03f02ct	Rishi Kapoor	m.04vmp	Mumbai	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.015njf	Ken Russell	m.0grd7	Southampton	people.person.place_of_birth
m.03g8cx	Rich Hall	m.013h9	Alexandria	people.person.place_of_birth
m.04f_rh8	Leora Dana	m.02_286	New York City	people.deceased_person.place_of_death,people.person.place_of_birth
m.04qc5g	Shaun Micallef	m.0mgp	Adelaide	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.02cqqs	Alberta Watson	m.0h7h6	Toronto	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.02tkzn	Ed Asner	m.04f_d	Kansas City	people.person.place_of_birth
m.012cy5	Mickey Spillane	m.0cr3d	Brooklyn	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.02fx3c	Damian Lewis	m.0nc2d	St John's Wood	people.person.place_of_birth
m.0g_z9	Linda Hamilton	m.0txrs	Salisbury	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.0knjh	Serge Gainsbourg	m.05qtj	Paris	people.person.places_lived..people.place_lived.location,people.person.place_of_birth,music.artist.origin,people.deceased_person.place_of_death
m.098m0jp	Joe Letteri	m.0zjyp	Aliquippa	people.person.place_of_birth
m.0gjmfx	Karen Arthur	m.0chrx	Omaha	people.person.place_of_birth
m.0lv7j	Eric Morecambe	m.02076r	Morecambe	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.07k6g18	Jacky Ido	m.0fjw9	Ouagadougou	people.person.place_of_birth
m.028bq3	Dennis Weaver	m.013h1c	Joplin	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.01v89v1	Orhan Gencebay	m.0302hx	Samsun	people.person.place_of_birth,music.artist.origin
m.04v_h6	Tom Pelphrey	m.0xq3q	Howell Township	people.person.place_of_birth
m.01815s	Roberta Flack	m.0ydqv	Black Mountain	music.artist.origin,people.person.place_of_birth
m.08d6bd	Vinod Khanna	m.0hj6h	Peshawar	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.01n_v5	Butch Vig	m.01mnpf	Viroqua	people.person.place_of_birth,music.artist.origin
m.07hyk	Theodore Roosevelt	m.0cc56	Manhattan	people.person.place_of_birth
m.02r_c3x	Zohra Sehgal	m.05h7xj	Saharanpur	people.person.place_of_birth
m.02ppbf8	Dean Flynn	m.02_286	New York City	people.person.place_of_birth
m.01lpgx_	Allan Sherman	m.01_d4	Chicago	people.person.place_of_birth
m.01nxzv	Nathan Lane	m.0xn7q	Jersey City	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.06dg86	Cherry Jones	m.0_vhs	Paris	people.person.place_of_birth
m.03cvv4	Blair Underwood	m.010t4v	Tacoma	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.02643n_	Sergio Castellitto	m.06c62	Rome	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.016z1t	Glen Campbell	m.0qwbh	Delight	people.person.place_of_birth
m.0bzydx	Amos Gitai	m.0fg1g	Haifa	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.05lbj7	Francisco Rabal	m.07b4yq	Águilas	people.person.place_of_birth
m.06w01m	Ray Price	m.04bx67t	Perryville	people.person.place_of_birth
m.01x5m5	Arthur Hiller	m.0nlh7	Edmonton	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.0718f6	Nicholas Turturro	m.0cr3d	Brooklyn	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.08rl48	Larry Drake	m.013kcv	Tulsa	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.0fpjd_g	Chick Corea	m.0t_wz	Chelsea	people.person.place_of_birth,music.artist.origin
m.01y9xg	Clea DuVall	m.030qb3t	Los Angeles	people.person.place_of_birth
m.0cfj1s	Douglas Hodge	m.05vw7	Plymouth	people.person.place_of_birth
m.06tp4h	Ashley Tisdale	m.0xqm_	Deal	people.person.place_of_birth
m.06y9mn	Priscilla Barnes	m.0xl71	Fort Dix	people.person.place_of_birth
m.02vy5j	Steven Bauer	m.0d6hn	Havana	people.person.place_of_birth
m.06czq8	Lionel Stander	m.01531	The Bronx	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.03vlz2	Eden Riegel	m.0rh6k	Washington, D.C.	people.person.place_of_birth
m.02pz9gs	Virginia Capers	m.0_nqb	Sumter	people.person.place_of_birth
m.087z12	Naseeruddin Shah	m.025sl4l	Barabanki city	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.0bq4j6	Alex Gibney	m.02_286	New York City	people.person.place_of_birth
m.07nx9j	Dylan Baker	m.071cn	Syracuse	people.person.place_of_birth
m.01v14pt	Lynn Ahrens	m.02_286	New York City	people.person.place_of_birth
m.0139wt	George Foreman	m.0102t4	Marshall	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.03t852	Richard Marx	m.01_d4	Chicago	people.person.places_lived..people.place_lived.location,music.artist.origin,people.person.place_of_birth
m.02f5jr	Wendy Crewson	m.03pzf	Hamilton	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.04w391	Shia LaBeouf	m.030qb3t	Los Angeles	people.person.place_of_birth,celebrities.celebrity.legal_entanglements..celebrities.legal_entanglement.location
m.01515w	Edward Norton	m.01cx_	Boston	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.027h4ph	Paul Sand	m.06_kh	Santa Monica	people.person.place_of_birth
m.020x5r	Paul Mazursky	m.0cr3d	Brooklyn	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.0p9vh	Jimmy Durante	m.0cr3d	Brooklyn	people.person.place_of_birth
m.025b5y	Katherine Heigl	m.0rh6k	Washington, D.C.	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.02xs00	Tim Harrod	m.01m27v	Lynnfield	people.person.place_of_birth
m.0c921	Billy Wilder	m.01xzj3	Sucha Beskidzka	people.person.place_of_birth
m.05kfs	Oliver Stone	m.02_286	New York City	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.012w36	Bruce Forsyth	m.06psyf	Edmonton, London	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.06pbxz	Paddy Considine	m.01gln9	Burton upon Trent	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.0309r1	William Daniels	m.0cr3d	Brooklyn	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.05xpv	Peter Falk	m.02_286	New York City	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.032f4s	Sela Ward	m.0qkyj	Meridian	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.0ckl38	Ugo Tognazzi	m.01lfvj	Cremona	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.016k6x	Ben Kingsley	m.03hjmgn	Snainton	people.person.place_of_birth
m.04s04	Matt Groening	m.02frhbc	Portland	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.035d53	Bryn Terfel	m.026hq2l	Pant Glas	people.person.place_of_birth,music.artist.origin
m.02d5w	Desmond Tutu	m.03pvs1	Klerksdorp	people.person.place_of_birth
m.01nqgk2	Richard O'Brien	m.015cj9	Cheltenham	people.person.place_of_birth
m.0cbbml	Philip Bosco	m.0xn7q	Jersey City	people.person.place_of_birth
m.0l54r	Gordon Lightfoot	m.018n0s	Orillia	people.person.place_of_birth,music.artist.origin,people.person.places_lived..people.place_lived.location
m.05hj_k	Harvey Weinstein	m.01nl79	Flushing	people.person.place_of_birth
m.04n32	Louis Armstrong	m.0mbvn	Storyville, New Orleans	people.person.place_of_birth
m.02n1sr	Rhea Perlman	m.0cr3d	Brooklyn	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.0521sw	Bob Rock	m.0pmq2	Winnipeg	people.person.place_of_birth,people.person.places_lived..people.place_lived.location,music.artist.origin
m.01gbb4	Harvey Fierstein	m.0cr3d	Brooklyn	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.0127gn	Vladimir Horowitz	m.02sn34	Kiev	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.04dj9l	Kurt Moll	m.01v8c	Cologne	people.person.place_of_birth
m.01tbm7	Jascha Heifetz	m.07_kq	Vilnius	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.08rgr4	Melba Moore	m.02_286	New York City	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.017g_f	Daniel Massey	m.09bkv	Westminster	people.person.place_of_birth
m.02p7m2	Dylan Moran	m.02hlzn	Navan	people.person.place_of_birth
m.0dg0j2	Kev Carmody	m.01sgmd	Cairns	people.person.place_of_birth,music.artist.origin
m.08qrck	Mike Vogel	m.011qjb	Abington	people.person.place_of_birth
m.0m76b	Roger Corman	m.02dtg	Detroit	people.person.place_of_birth
m.015c2f	Cynthia Nixon	m.02_286	New York City	people.person.place_of_birth,people.person.places_lived..people.place_lived.location,people.person.spouse_s..people.marriage.location_of_ceremony
m.049l7	Ken Loach	m.01cdbt	Nuneaton	people.person.place_of_birth
m.056xhq	Guy Madison	m.064j_9j	Pumpkin Center	people.person.place_of_birth
m.050glj	José José	m.0232h0	Azcapotzalco, D.F.	people.person.place_of_birth
m.02gl6y	John Saxon	m.0cr3d	Brooklyn	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.04q882	Yuen Woo-ping	m.0393g	Guangzhou	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.015q43	Julie Christie	m.0f0lsy	Chabua	people.person.place_of_birth
m.01vdpl	Arthur Ashe	m.0dzt9	Richmond	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.0c92y	Paul Muni	m.0d7_n	Lviv	people.person.place_of_birth
m.04gtdm	Cyril Ritchard	m.02q6j8	Surry Hills	people.person.place_of_birth
m.01vsy7t	David Bowie	m.0n90z	Brixton	music.artist.origin,people.person.place_of_birth
m.09v6gx	Jack Fisk	m.0s76d	Canton	people.person.place_of_birth
m.07h046	Dominic Purcell	m.04rcql	Wallasey	people.person.place_of_birth
m.0522wp	Uwe Boll	m.085p16	Wermelskirchen	people.person.place_of_birth
m.03_wj_	Evangeline Lilly	m.02w532	Fort Saskatchewan	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.07hkd	Ted Turner	m.01snm	Cincinnati	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.02mslq	David Sanborn	m.0n1rj	Tampa	people.person.place_of_birth,music.artist.origin
m.04yg2n	John Hillerman	m.0101wz	Denison	people.person.place_of_birth
m.07j8kh	Elliot Goldenthal	m.0cr3d	Brooklyn	people.person.place_of_birth,people.person.places_lived..people.place_lived.location,music.artist.origin
m.04yj5z	John Leguizamo	m.01dzyc	Bogotá	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.01nrq5	Don Knotts	m.010y34	Morgantown	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.07rhpg	Lesley Sharp	m.04lh6	Liverpool	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.073w14	Elias Koteas	m.052p7	Montreal	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.01p87y	John Schlesinger	m.04jpl	London	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.016k62	Itzhak Perlman	m.07qzv	Tel Aviv	people.person.place_of_birth
m.01w36yx	Muddy Waters	m.0ngg4	Issaquena County	people.person.place_of_birth
m.0cg9f	Richard Burton	m.06g1bj	Pontrhydyfen	people.person.place_of_birth
m.02qjpv5	Mark Gordon	m.0mndw	Newport News	people.person.place_of_birth
